age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,6,0,6,0,1,0,1,33,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
29,9,0,6,0,0,0,1,87,2,999,1,0,-3.4,92.431,-26.9,0.731,5017.5,0
41,11,1,1,0,0,0,1,516,4,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
24,11,0,3,0,0,0,0,115,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
44,6,0,1,0,0,0,0,222,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,3,1,2,0,1,0,1,79,2,999,0,1,-2.9,92.963,-40.8,1.252,5076.2,0
31,9,1,5,0,0,1,0,349,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
34,10,0,4,0,0,0,1,308,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
44,9,1,5,0,1,0,1,97,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
59,11,1,2,0,0,0,1,190,2,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
34,6,0,6,0,0,0,0,214,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
48,5,1,6,0,1,0,1,112,1,4,1,2,-0.1,93.2,-42.0,4.191,5195.8,0
47,9,0,6,0,0,0,1,193,1,999,0,1,-3.4,92.649,-30.1,0.72,5017.5,0
54,2,1,2,0,0,0,1,164,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
44,11,1,5,0,1,0,1,253,1,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
31,5,0,6,0,1,0,0,15,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
34,11,1,7,0,1,0,0,210,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
29,6,0,4,0,0,0,0,116,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,6,0,6,0,1,1,0,245,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
56,9,1,1,0,1,0,0,87,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26,6,0,7,0,1,0,1,362,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
31,6,0,5,0,0,0,1,129,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
31,9,0,6,0,1,0,0,116,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
57,11,1,2,0,0,0,1,134,9,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,11,1,4,0,0,1,1,118,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
43,1,1,6,0,0,0,0,87,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,7,1,4,0,1,1,0,140,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
24,4,0,1,0,1,0,1,222,1,17,4,0,-1.1,94.199,-37.5,0.8859999999999999,4963.6,0
37,11,0,7,0,0,0,1,54,1,999,0,1,-1.8,92.89299999999999,-46.2,1.264,5099.1,0
33,6,1,7,0,1,0,0,58,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,6,0,5,0,1,0,1,88,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
53,2,1,2,0,0,0,0,245,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
51,9,0,5,0,1,0,1,133,1,999,1,0,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
36,2,0,6,0,0,0,0,767,5,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
47,9,1,6,0,1,0,1,38,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
44,6,0,7,0,1,0,1,245,3,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
45,10,1,7,0,1,1,1,307,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
38,11,1,5,0,0,0,0,340,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
36,6,0,7,0,0,0,0,180,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
30,11,0,7,0,1,0,1,111,2,999,0,1,-1.1,94.76700000000001,-50.8,1.0490000000000002,4963.6,0
55,5,1,6,0,0,0,1,122,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
45,11,1,4,0,1,0,1,73,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
58,3,0,6,0,1,0,1,129,1,999,0,1,-1.8,93.075,-47.1,1.415,5099.1,1
33,5,0,6,0,0,1,0,71,11,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
36,9,0,6,0,1,0,1,770,7,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,7,0,5,0,1,1,1,113,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
44,10,0,5,0,1,1,1,164,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
30,10,0,5,0,1,0,1,148,2,999,0,1,-2.9,92.20100000000001,-31.4,0.873,5076.2,1
25,4,0,5,0,0,0,1,485,2,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,1
56,0,1,2,0,1,0,1,106,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
31,5,1,6,0,0,0,1,238,1,999,1,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
32,10,1,5,0,1,1,1,6,6,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
31,11,0,2,0,0,1,1,125,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
36,6,0,7,0,1,0,0,238,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
41,2,1,5,0,1,0,0,1074,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
55,11,1,4,0,1,0,1,304,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
57,5,0,6,0,0,0,0,111,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
34,10,1,5,0,1,0,1,320,3,999,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
30,5,1,5,0,1,0,1,19,12,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,6,1,6,0,0,0,1,342,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
41,1,1,4,0,1,0,0,246,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
53,11,0,4,0,0,0,1,362,1,9,2,2,-1.8,93.369,-34.8,0.643,5008.7,1
35,11,1,4,0,0,0,1,1259,6,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
59,8,1,6,0,0,0,0,9,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
41,7,1,4,0,1,0,0,178,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
35,6,1,7,0,1,1,1,77,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
41,9,0,5,0,0,0,0,177,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32,9,0,6,0,1,0,1,250,2,6,1,2,-1.7,94.215,-40.3,0.846,4991.6,0
46,10,0,4,0,0,0,1,222,1,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
60,7,1,4,0,0,0,1,17,13,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
34,9,1,6,0,0,0,1,281,1,999,2,0,-3.4,92.431,-26.9,0.73,5017.5,1
48,9,1,5,0,0,0,0,82,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
50,5,1,6,0,1,0,1,161,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,9,1,5,0,0,0,0,1422,10,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
46,10,0,4,0,0,0,1,96,2,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
50,8,1,6,0,0,0,1,408,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
30,6,0,6,0,1,0,1,215,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
44,11,1,4,0,1,0,1,121,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
37,5,1,1,0,0,0,1,149,3,999,0,1,-3.0,92.713,-33.0,0.715,5023.5,1
23,10,0,5,0,0,0,1,1300,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
32,9,1,6,0,1,0,1,712,1,3,2,0,-2.9,92.963,-40.8,1.262,5076.2,1
36,6,1,7,0,1,0,0,247,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
40,10,1,3,0,0,0,0,49,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
53,9,0,6,0,1,1,0,172,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
53,2,1,3,0,0,0,1,372,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,11,1,2,0,1,1,1,338,4,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
34,6,0,7,0,0,0,0,91,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
41,7,1,4,0,1,0,1,1135,3,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
48,11,1,2,0,0,0,1,134,7,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
47,11,1,2,0,0,0,0,624,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
39,10,1,5,0,0,0,0,359,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
50,6,1,4,0,1,0,0,55,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
38,6,0,3,0,1,0,1,164,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
37,9,0,6,0,1,0,0,540,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
29,10,0,4,0,1,0,1,105,2,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
24,8,0,5,0,1,0,0,113,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
46,5,1,6,0,0,0,0,103,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
35,9,0,6,0,0,1,0,159,9,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
32,9,0,6,0,0,0,1,107,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
33,9,0,6,0,1,0,1,226,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
58,3,1,7,0,0,0,1,158,3,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
36,11,1,2,0,1,0,0,166,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
41,6,1,6,0,1,0,0,67,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
33,6,0,7,0,1,0,1,290,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
29,9,1,6,0,0,1,1,14,5,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
51,6,0,6,0,0,0,1,657,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,1
52,5,1,6,0,0,0,1,600,1,999,0,1,-2.9,92.20100000000001,-31.4,0.884,5076.2,1
44,11,1,4,0,0,0,1,41,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
42,9,1,5,0,0,1,1,219,6,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
43,9,1,6,0,0,0,1,101,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
32,10,1,5,0,0,0,1,44,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
32,11,1,2,0,0,0,0,41,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38,10,1,2,0,0,1,0,90,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
32,6,1,6,0,1,0,1,402,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
31,6,1,7,0,0,0,1,551,3,999,1,0,-1.8,93.075,-47.1,1.466,5099.1,0
37,11,1,4,0,1,1,1,184,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
43,11,1,4,0,1,0,1,340,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
30,6,1,6,0,0,0,0,165,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
34,11,1,4,0,1,0,1,264,4,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
36,5,1,1,0,0,0,1,98,2,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
29,9,0,6,0,1,0,1,333,2,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
52,9,0,6,0,1,1,1,183,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
54,3,0,2,0,0,0,0,157,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
31,10,1,7,0,0,0,1,627,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37,11,1,3,0,1,0,1,345,10,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
40,6,0,6,0,0,0,1,141,3,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
43,6,1,7,0,0,0,1,681,5,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
35,6,0,7,0,0,0,1,66,1,13,2,0,-1.7,94.055,-39.8,0.7390000000000001,4991.6,0
37,9,0,5,0,1,0,1,291,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
35,10,1,3,0,0,0,0,70,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,9,1,7,0,1,1,1,140,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
55,11,1,2,0,0,0,0,345,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
40,1,1,7,0,0,1,0,91,1,999,0,1,-3.4,92.37899999999999,-29.8,0.773,5017.5,1
28,11,0,5,0,1,0,0,240,1,999,0,1,-1.8,93.075,-47.1,1.483,5099.1,0
39,11,0,2,0,0,1,0,396,4,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
41,11,1,4,0,0,0,1,491,1,999,2,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
46,11,1,3,0,1,0,1,398,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
52,7,1,6,0,0,0,0,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
44,9,0,5,0,0,1,0,12,1,999,0,1,-1.7,94.215,-40.3,0.861,4991.6,0
31,1,1,5,1,0,0,1,111,2,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
31,11,1,4,0,0,0,1,129,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
31,9,1,6,0,0,0,1,196,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
35,10,1,5,0,1,0,1,377,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
58,11,1,2,0,1,0,0,184,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
38,6,1,7,0,1,0,1,363,2,10,1,2,-1.8,92.84299999999999,-50.0,1.726,5099.1,1
51,9,1,2,0,0,0,1,516,1,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
36,6,1,7,0,0,0,0,151,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
47,11,1,5,0,1,0,0,224,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
49,9,0,5,0,0,0,1,103,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
39,2,1,2,0,1,1,1,215,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
33,9,0,6,0,1,0,1,183,3,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
66,3,1,7,0,0,1,1,525,1,21,2,0,-1.8,93.369,-34.8,0.655,5008.7,1
36,6,1,7,0,1,0,1,45,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
46,11,0,4,0,0,0,1,332,3,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
44,10,1,7,0,1,0,1,428,2,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
50,6,1,7,0,1,1,0,705,7,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
32,10,1,7,0,1,0,0,379,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
52,2,1,3,0,1,0,1,268,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26,11,0,5,0,0,0,0,213,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
30,9,0,6,0,0,0,1,180,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,6,0,7,0,1,0,0,296,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
30,5,1,6,0,1,1,1,196,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
56,3,1,2,0,0,0,1,163,2,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
33,11,1,4,0,1,0,0,76,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
31,11,0,3,0,1,0,0,597,17,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
47,9,0,1,0,1,0,0,247,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,10,1,7,0,0,0,0,75,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
54,6,1,2,0,0,0,0,120,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,6,0,6,0,0,0,1,78,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
40,7,1,1,0,0,0,1,143,9,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
45,10,1,5,0,1,0,0,68,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
45,1,1,2,0,1,1,0,264,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
55,3,1,5,0,1,0,1,136,3,3,1,2,-2.9,92.963,-40.8,1.268,5076.2,0
30,9,1,6,0,0,0,1,313,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
82,2,0,2,0,0,0,1,316,1,999,0,1,-1.7,94.215,-40.3,0.8809999999999999,4991.6,1
55,0,1,2,0,1,0,1,1298,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
39,8,1,4,0,0,0,0,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,6,1,4,0,1,0,0,1135,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
33,11,0,2,0,0,0,1,60,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
39,9,0,1,0,0,0,1,188,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
37,11,1,2,0,1,0,1,97,3,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
28,6,0,7,0,1,0,1,78,3,999,0,1,-2.9,92.20100000000001,-31.4,0.851,5076.2,1
41,6,0,6,0,1,1,1,116,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
39,9,1,6,0,0,0,0,160,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27,11,1,2,0,1,0,0,51,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39,2,1,4,0,1,1,1,272,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
46,6,1,7,0,1,0,1,61,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
38,6,1,7,0,0,0,1,119,1,999,0,1,-1.8,92.84299999999999,-50.0,1.757,5099.1,0
54,6,0,5,0,1,0,1,32,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
25,9,0,4,0,0,0,1,18,29,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
37,9,1,6,0,0,1,1,206,2,6,1,2,-3.0,92.713,-33.0,0.706,5023.5,1
28,7,0,4,0,0,0,0,125,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
53,11,1,2,0,1,0,1,446,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
58,11,1,2,0,1,0,1,451,2,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
31,9,0,5,0,0,0,0,132,22,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
42,10,1,5,0,1,0,0,174,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
37,11,1,7,0,1,0,1,340,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
37,7,0,6,0,0,0,1,143,3,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
24,11,0,4,0,1,0,1,61,3,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
33,6,1,7,0,1,0,0,9,17,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
59,6,1,7,0,1,0,0,1438,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
60,3,1,2,0,0,0,1,82,1,999,0,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
31,9,1,6,0,0,0,1,209,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
38,6,1,7,0,0,0,0,101,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
35,0,0,5,0,1,0,1,277,3,999,0,1,1.4,93.91799999999999,-42.7,4.958,5228.1,0
26,9,0,6,0,0,0,0,1087,1,3,1,2,-1.7,94.027,-38.3,0.904,4991.6,1
52,3,1,6,0,0,0,1,147,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
35,11,1,4,0,0,1,0,782,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
42,9,0,6,0,0,0,0,232,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
46,1,0,4,0,1,0,0,231,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
40,6,1,7,0,0,0,0,92,6,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
58,9,1,6,0,0,0,1,129,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
52,11,1,2,0,1,0,1,156,6,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
30,9,0,6,0,0,1,1,198,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
44,11,1,4,0,0,0,1,135,3,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
53,10,1,5,0,1,0,0,107,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30,5,0,6,0,0,0,0,27,7,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
43,11,1,3,0,0,0,1,272,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
39,10,0,5,0,1,0,1,308,6,999,0,1,-1.7,94.027,-38.3,0.898,4991.6,1
43,5,1,4,0,1,0,1,180,1,6,2,0,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,0
57,11,0,2,0,1,0,0,47,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
37,9,0,6,0,0,0,1,416,2,999,0,1,-3.4,92.431,-26.9,0.72,5017.5,1
32,6,1,6,0,0,0,1,137,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
40,9,0,7,0,1,0,1,43,1,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
41,11,0,1,0,0,0,0,780,3,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
46,6,0,6,0,0,0,0,1288,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
33,10,0,5,0,1,0,1,367,2,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
49,5,0,6,0,0,0,0,170,7,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
52,5,1,5,0,0,0,1,408,1,999,0,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,1
31,9,0,6,0,1,0,1,244,1,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
32,11,1,4,0,1,0,0,261,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
37,9,0,6,0,0,0,1,125,11,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
45,2,1,2,0,0,0,1,76,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39,11,0,3,0,1,1,0,32,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
28,11,0,4,0,0,0,0,489,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
45,11,0,2,0,1,0,0,168,1,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
33,9,1,6,0,1,0,1,386,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
37,6,1,7,0,1,0,0,834,9,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
34,8,0,6,0,1,0,1,87,1,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
39,10,1,4,0,1,0,0,322,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,9,0,6,0,1,1,0,115,2,999,0,1,-2.9,92.20100000000001,-31.4,0.883,5076.2,0
41,5,1,5,0,1,0,1,180,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
55,9,1,5,0,0,0,0,317,2,10,3,2,-1.1,94.601,-49.5,0.977,4963.6,0
49,11,1,4,0,0,0,1,135,1,999,2,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
36,9,0,6,0,1,0,1,187,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26,9,1,5,0,0,0,0,120,6,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
46,9,1,6,0,0,0,1,55,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
38,5,0,6,0,1,0,1,543,9,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
40,11,1,4,0,1,0,1,504,4,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
38,9,1,6,0,1,0,0,47,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,2,1,7,0,1,0,1,351,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
51,6,1,7,0,1,1,1,246,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
41,10,0,4,0,1,0,0,163,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
42,11,1,4,0,1,0,0,326,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32,10,1,5,0,0,0,0,175,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
37,6,0,7,0,0,0,0,51,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
46,10,1,5,0,1,0,1,183,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,6,0,7,0,0,0,0,85,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
68,3,0,7,0,1,0,1,418,2,999,0,1,-3.4,92.431,-26.9,0.728,5017.5,1
41,11,1,4,0,1,0,1,69,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
32,9,0,6,0,1,0,1,460,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
29,9,0,6,0,0,0,1,245,6,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
36,9,1,6,0,1,0,1,196,1,999,0,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1
37,9,0,6,0,1,0,1,212,7,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
57,6,1,5,0,0,0,1,784,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
40,11,0,3,0,0,0,0,201,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
